Hugo_Symbol	dN	dS	dN/dS
PCDHB17	9	9	0.9999998888889013
ACTN1	9	9	0.9999998888889013
RNF113B	8	8	0.9999998750000157
SCN8A	8	8	0.9999998750000157
MAML2	8	8	0.9999998750000157
IQSEC3	8	8	0.9999998750000157
ZIM2	8	8	0.9999998750000157
COL4A6	8	8	0.9999998750000157
B4GALNT4	8	8	0.9999998750000157
SLIT1	8	8	0.9999998750000157
IRS2	8	8	0.9999998750000157
TMEM200C	8	8	0.9999998750000157
BCL6B	8	8	0.9999998750000157
MGAM	8	8	0.9999998750000157
FCRLB	7	7	0.9999998571428775
IGSF11	7	7	0.9999998571428775
MFSD6L	7	7	0.9999998571428775
FAM120A	7	7	0.9999998571428775
SLC45A1	7	7	0.9999998571428775
PKP2	7	7	0.9999998571428775
NOD1	7	7	0.9999998571428775
MROH7	7	7	0.9999998571428775
NCK2	7	7	0.9999998571428775
MAN2A2	7	7	0.9999998571428775
JAK2	7	7	0.9999998571428775
PUM1	7	7	0.9999998571428775
SMCHD1	7	7	0.9999998571428775
SULF2	7	7	0.9999998571428775
CCNF	7	7	0.9999998571428775
ZNF687	7	7	0.9999998571428775
GGA1	7	7	0.9999998571428775
PDGFB	7	7	0.9999998571428775
ZNF358	7	7	0.9999998571428775
MCM4	7	7	0.9999998571428775
FURIN	7	7	0.9999998571428775
DENND1C	6	6	0.9999998333333611
OSBPL5	6	6	0.9999998333333611
KRT28	6	6	0.9999998333333611
CHRNA2	6	6	0.9999998333333611
SLC29A3	6	6	0.9999998333333611
CHST12	6	6	0.9999998333333611
PAX7	6	6	0.9999998333333611
CYP2A7	6	6	0.9999998333333611
NMUR1	6	6	0.9999998333333611
PNLIP	6	6	0.9999998333333611
ARMC9	6	6	0.9999998333333611
KCNK13	6	6	0.9999998333333611
ITGA1	6	6	0.9999998333333611
IDE	6	6	0.9999998333333611
DNMT3A	6	6	0.9999998333333611
RTN4R	6	6	0.9999998333333611
RGS20	6	6	0.9999998333333611
TRIM8	6	6	0.9999998333333611
ARNTL	6	6	0.9999998333333611
WDR24	6	6	0.9999998333333611
CEBPZ	6	6	0.9999998333333611
ZNF700	6	6	0.9999998333333611
ZNF446	6	6	0.9999998333333611
LGI2	6	6	0.9999998333333611
LRP8	6	6	0.9999998333333611
ACVR2B	6	6	0.9999998333333611
ADAM20	6	6	0.9999998333333611
KCND1	6	6	0.9999998333333611
PSG7	6	6	0.9999998333333611
OSR2	6	6	0.9999998333333611
CBLN1	6	6	0.9999998333333611
NFRKB	6	6	0.9999998333333611
PDE4B	6	6	0.9999998333333611
CADPS2	6	6	0.9999998333333611
HCK	6	6	0.9999998333333611
IGSF22	6	6	0.9999998333333611
MED1	6	6	0.9999998333333611
PLEKHG2	6	6	0.9999998333333611
NPHS1	6	6	0.9999998333333611
PWWP2B	6	6	0.9999998333333611
KIF20B	6	6	0.9999998333333611
OR5T1	6	6	0.9999998333333611
HCAR2	5	5	0.99999980000004
MST1	5	5	0.99999980000004
GPR151	5	5	0.99999980000004
RTN2	5	5	0.99999980000004
YEATS2	5	5	0.99999980000004
ARSI	5	5	0.99999980000004
ABHD8	5	5	0.99999980000004
ARID3B	5	5	0.99999980000004
BEND2	5	5	0.99999980000004
EHD3	5	5	0.99999980000004
TMEM169	5	5	0.99999980000004
AKR7A3	5	5	0.99999980000004
GAS2	5	5	0.99999980000004
SEC23IP	5	5	0.99999980000004
REPIN1	5	5	0.99999980000004
DMRT3	5	5	0.99999980000004
KLC1	5	5	0.99999980000004
RBCK1	5	5	0.99999980000004
CLPB	5	5	0.99999980000004
DBX1	5	5	0.99999980000004
RAD51AP2	5	5	0.99999980000004
SREBF2	5	5	0.99999980000004
SART1	5	5	0.99999980000004
APCDD1	5	5	0.99999980000004
PRPF40A	5	5	0.99999980000004
FOXD4	5	5	0.99999980000004
LRRC36	5	5	0.99999980000004
SH2D5	5	5	0.99999980000004
SLC2A14	5	5	0.99999980000004
NEU2	5	5	0.99999980000004
NKX2-1	5	5	0.99999980000004
ALAS1	5	5	0.99999980000004
MAGEA12	5	5	0.99999980000004
HOXD13	5	5	0.99999980000004
HGS	5	5	0.99999980000004
GMEB2	5	5	0.99999980000004
UIMC1	5	5	0.99999980000004
LEMD3	5	5	0.99999980000004
SCRT1	5	5	0.99999980000004
ATG14	5	5	0.99999980000004
CSRP2BP	5	5	0.99999980000004
TLR2	5	5	0.99999980000004
MYBPC1	5	5	0.99999980000004
PIAS4	5	5	0.99999980000004
TUBB2B	5	5	0.99999980000004
PPP1R18	5	5	0.99999980000004
CLTC	5	5	0.99999980000004
PPP1R12C	5	5	0.99999980000004
MTMR2	5	5	0.99999980000004
ZNF785	5	5	0.99999980000004
NDNF	5	5	0.99999980000004
LILRB2	5	5	0.99999980000004
MFSD2B	5	5	0.99999980000004
SLC35F3	5	5	0.99999980000004
LILRA3	5	5	0.99999980000004
ELL	5	5	0.99999980000004
AATF	5	5	0.99999980000004
ABCG5	5	5	0.99999980000004
AGAP3	5	5	0.99999980000004
ARHGAP17	5	5	0.99999980000004
FAM81B	5	5	0.99999980000004
KIAA1551	5	5	0.99999980000004
BHLHB9	5	5	0.99999980000004
ANKS4B	5	5	0.99999980000004
MYLIP	5	5	0.99999980000004
PCMTD2	5	5	0.99999980000004
CDC14B	5	5	0.99999980000004
RBM4B	5	5	0.99999980000004
P2RY1	5	5	0.99999980000004
RORA	5	5	0.99999980000004
SHH	5	5	0.99999980000004
GAL3ST2	5	5	0.99999980000004
DENND2C	5	5	0.99999980000004
SENP1	4	4	0.9999997500000625
SLK	4	4	0.9999997500000625
SLMAP	4	4	0.9999997500000625
NOV	4	4	0.9999997500000625
RFC1	4	4	0.9999997500000625
ANKRD6	4	4	0.9999997500000625
CXCR5	4	4	0.9999997500000625
STK3	4	4	0.9999997500000625
ZNF426	4	4	0.9999997500000625
LRSAM1	4	4	0.9999997500000625
ARFGAP1	4	4	0.9999997500000625
AASDH	4	4	0.9999997500000625
CC2D1A	4	4	0.9999997500000625
STK31	4	4	0.9999997500000625
AFM	4	4	0.9999997500000625
BEND5	4	4	0.9999997500000625
STAT3	4	4	0.9999997500000625
SLC35F1	4	4	0.9999997500000625
GPR35	4	4	0.9999997500000625
AARS	4	4	0.9999997500000625
COPA	4	4	0.9999997500000625
LRRC49	4	4	0.9999997500000625
KCTD19	4	4	0.9999997500000625
SERINC1	4	4	0.9999997500000625
LRRC1	4	4	0.9999997500000625
FLRT1	4	4	0.9999997500000625
INMT	4	4	0.9999997500000625
BANP	4	4	0.9999997500000625
TNFAIP1	4	4	0.9999997500000625
MAP4K2	4	4	0.9999997500000625
HOXA3	4	4	0.9999997500000625
ALG13	4	4	0.9999997500000625
MIIP	4	4	0.9999997500000625
TNFSF11	4	4	0.9999997500000625
STRADB	4	4	0.9999997500000625
LSMEM2	4	4	0.9999997500000625
GJD2	4	4	0.9999997500000625
PNPT1	4	4	0.9999997500000625
POLD2	4	4	0.9999997500000625
SLC35F4	4	4	0.9999997500000625
ETV3L	4	4	0.9999997500000625
CATSPER2	4	4	0.9999997500000625
PROCR	4	4	0.9999997500000625
OTUB1	4	4	0.9999997500000625
MEOX2	4	4	0.9999997500000625
OPA1	4	4	0.9999997500000625
ABI2	4	4	0.9999997500000625
RBM10	4	4	0.9999997500000625
ME3	4	4	0.9999997500000625
GOPC	4	4	0.9999997500000625
SNX8	4	4	0.9999997500000625
CYP4F12	4	4	0.9999997500000625
HS3ST3A1	4	4	0.9999997500000625
QPCTL	4	4	0.9999997500000625
CRYL1	4	4	0.9999997500000625
GPNMB	4	4	0.9999997500000625
MTG2	4	4	0.9999997500000625
GUK1	4	4	0.9999997500000625
SIRT1	4	4	0.9999997500000625
TP73	4	4	0.9999997500000625
PREB	4	4	0.9999997500000625
PARD6B	4	4	0.9999997500000625
PHTF2	4	4	0.9999997500000625
THBS3	4	4	0.9999997500000625
MFRP	4	4	0.9999997500000625
ASMT	4	4	0.9999997500000625
NEK1	4	4	0.9999997500000625
RHPN1	4	4	0.9999997500000625
PIAS1	4	4	0.9999997500000625
GOLGA1	4	4	0.9999997500000625
FBXO44	4	4	0.9999997500000625
HPS6	4	4	0.9999997500000625
CD38	4	4	0.9999997500000625
MAGEA1	4	4	0.9999997500000625
PPP1R3D	4	4	0.9999997500000625
KCNK7	4	4	0.9999997500000625
BTBD17	4	4	0.9999997500000625
OR9G4	4	4	0.9999997500000625
TMEM39B	4	4	0.9999997500000625
ZXDC	4	4	0.9999997500000625
PRAMEF2	4	4	0.9999997500000625
TRPM8	4	4	0.9999997500000625
ZC3H11A	4	4	0.9999997500000625
CHAC1	4	4	0.9999997500000625
PADI4	4	4	0.9999997500000625
BCKDHA	4	4	0.9999997500000625
OR9G1	4	4	0.9999997500000625
ZNF226	4	4	0.9999997500000625
MAGEC2	4	4	0.9999997500000625
RNF219	4	4	0.9999997500000625
HSPA5	4	4	0.9999997500000625
DUS3L	4	4	0.9999997500000625
B3GALT5	4	4	0.9999997500000625
ACOT7	4	4	0.9999997500000625
ZNF514	4	4	0.9999997500000625
EMR3	4	4	0.9999997500000625
PALB2	4	4	0.9999997500000625
FPR3	4	4	0.9999997500000625
CASC1	4	4	0.9999997500000625
MPHOSPH10	4	4	0.9999997500000625
RNPEPL1	4	4	0.9999997500000625
PPP2R1B	4	4	0.9999997500000625
AC005609.1	4	4	0.9999997500000625
DECR1	4	4	0.9999997500000625
SNAP91	4	4	0.9999997500000625
BTN1A1	4	4	0.9999997500000625
POTEF	4	4	0.9999997500000625
SMOC1	4	4	0.9999997500000625
TRIM16L	4	4	0.9999997500000625
POLR3C	4	4	0.9999997500000625
MLNR	4	4	0.9999997500000625
TAPBP	4	4	0.9999997500000625
KLHL3	4	4	0.9999997500000625
BTN3A3	4	4	0.9999997500000625
DMPK	4	4	0.9999997500000625
NMUR2	4	4	0.9999997500000625
ADRA2C	4	4	0.9999997500000625
GPR152	4	4	0.9999997500000625
CTSV	4	4	0.9999997500000625
MOB3C	4	4	0.9999997500000625
IRF8	4	4	0.9999997500000625
MCAM	4	4	0.9999997500000625
HID1	4	4	0.9999997500000625
ONECUT2	4	4	0.9999997500000625
FKBP8	4	4	0.9999997500000625
PRKAG3	4	4	0.9999997500000625
SMYD4	4	4	0.9999997500000625
ZNF48	4	4	0.9999997500000625
GPR153	4	4	0.9999997500000625
SH3BP1	4	4	0.9999997500000625
ZDHHC11	4	4	0.9999997500000625
DDX51	4	4	0.9999997500000625
CRP	4	4	0.9999997500000625
UFL1	4	4	0.9999997500000625
CLPTM1	4	4	0.9999997500000625
MSGN1	4	4	0.9999997500000625
FOXC2	4	4	0.9999997500000625
SLC37A3	3	3	0.9999996666667778
NLN	3	3	0.9999996666667778
ZNF764	3	3	0.9999996666667778
WARS	3	3	0.9999996666667778
DDX59	3	3	0.9999996666667778
HOXC12	3	3	0.9999996666667778
PIGZ	3	3	0.9999996666667778
NAGA	3	3	0.9999996666667778
MON1B	3	3	0.9999996666667778
TTC19	3	3	0.9999996666667778
SUSD4	3	3	0.9999996666667778
SLC17A8	3	3	0.9999996666667778
SLC16A5	3	3	0.9999996666667778
CELA2A	3	3	0.9999996666667778
RAP1GDS1	3	3	0.9999996666667778
MAGEH1	3	3	0.9999996666667778
PGK2	3	3	0.9999996666667778
SLC39A13	3	3	0.9999996666667778
CRLF3	3	3	0.9999996666667778
CALR3	3	3	0.9999996666667778
IGLC7	3	3	0.9999996666667778
C17orf97	3	3	0.9999996666667778
HSPA14	3	3	0.9999996666667778
CREBRF	3	3	0.9999996666667778
BMP2	3	3	0.9999996666667778
MAGEA11	3	3	0.9999996666667778
EPHX2	3	3	0.9999996666667778
TRAF3IP2	3	3	0.9999996666667778
EPN2	3	3	0.9999996666667778
PITRM1	3	3	0.9999996666667778
VWC2L	3	3	0.9999996666667778
IGKV1D-43	3	3	0.9999996666667778
CLEC2B	3	3	0.9999996666667778
KIF7	3	3	0.9999996666667778
SUFU	3	3	0.9999996666667778
REC8	3	3	0.9999996666667778
SIGLECL1	3	3	0.9999996666667778
OR8B12	3	3	0.9999996666667778
SHCBP1	3	3	0.9999996666667778
IBA57	3	3	0.9999996666667778
ADCK5	3	3	0.9999996666667778
C8orf33	3	3	0.9999996666667778
FAM63A	3	3	0.9999996666667778
ZNF774	3	3	0.9999996666667778
SLC35C2	3	3	0.9999996666667778
NAPSA	3	3	0.9999996666667778
GNPAT	3	3	0.9999996666667778
ZFP90	3	3	0.9999996666667778
SLC25A22	3	3	0.9999996666667778
PIGA	3	3	0.9999996666667778
HOXB4	3	3	0.9999996666667778
ACSM3	3	3	0.9999996666667778
NMD3	3	3	0.9999996666667778
CDK5R2	3	3	0.9999996666667778
KIAA1919	3	3	0.9999996666667778
IGHA2	3	3	0.9999996666667778
PLA2G7	3	3	0.9999996666667778
KLF12	3	3	0.9999996666667778
PRR16	3	3	0.9999996666667778
FAM46B	3	3	0.9999996666667778
ZNF775	3	3	0.9999996666667778
GPR87	3	3	0.9999996666667778
SLC25A52	3	3	0.9999996666667778
ATF6	3	3	0.9999996666667778
GPR111	3	3	0.9999996666667778
OSMR	3	3	0.9999996666667778
OR8D4	3	3	0.9999996666667778
ATF2	3	3	0.9999996666667778
ARSD	3	3	0.9999996666667778
KIAA1644	3	3	0.9999996666667778
C9orf116	3	3	0.9999996666667778
C8orf58	3	3	0.9999996666667778
GNB2	3	3	0.9999996666667778
GNA15	3	3	0.9999996666667778
CD96	3	3	0.9999996666667778
SLFN12	3	3	0.9999996666667778
RXRB	3	3	0.9999996666667778
QRICH1	3	3	0.9999996666667778
MBOAT7	3	3	0.9999996666667778
PTPN6	3	3	0.9999996666667778
SMAP2	3	3	0.9999996666667778
P2RX5	3	3	0.9999996666667778
C2CD2	3	3	0.9999996666667778
DMRT1	3	3	0.9999996666667778
UGT1A5	3	3	0.9999996666667778
TMC6	3	3	0.9999996666667778
RHBDF2	3	3	0.9999996666667778
KRT19	3	3	0.9999996666667778
C1orf111	3	3	0.9999996666667778
PON3	3	3	0.9999996666667778
FAM179A	3	3	0.9999996666667778
MLLT1	3	3	0.9999996666667778
TMEM59L	3	3	0.9999996666667778
RAB39B	3	3	0.9999996666667778
AGMAT	3	3	0.9999996666667778
ACOT11	3	3	0.9999996666667778
PRDM4	3	3	0.9999996666667778
POLDIP3	3	3	0.9999996666667778
TRIM25	3	3	0.9999996666667778
CNP	3	3	0.9999996666667778
ABHD16A	3	3	0.9999996666667778
DCLRE1C	3	3	0.9999996666667778
PYGO1	3	3	0.9999996666667778
PODXL2	3	3	0.9999996666667778
FUT3	3	3	0.9999996666667778
HIST1H3E	3	3	0.9999996666667778
ACRBP	3	3	0.9999996666667778
TMEM53	3	3	0.9999996666667778
RHBDL3	3	3	0.9999996666667778
NTF3	3	3	0.9999996666667778
BRF2	3	3	0.9999996666667778
ISX	3	3	0.9999996666667778
C1orf172	3	3	0.9999996666667778
LCE1C	3	3	0.9999996666667778
CNN1	3	3	0.9999996666667778
AMT	3	3	0.9999996666667778
CHML	3	3	0.9999996666667778
OR4K5	3	3	0.9999996666667778
PPAP2C	3	3	0.9999996666667778
LAPTM5	3	3	0.9999996666667778
ITCH	3	3	0.9999996666667778
CDK11A	3	3	0.9999996666667778
CTAGE5	3	3	0.9999996666667778
HEMK1	3	3	0.9999996666667778
UBE3D	3	3	0.9999996666667778
PRIMPOL	3	3	0.9999996666667778
LILRB3	3	3	0.9999996666667778
NEK6	3	3	0.9999996666667778
ZCCHC7	3	3	0.9999996666667778
TLR7	3	3	0.9999996666667778
PRG3	3	3	0.9999996666667778
MLXIP	3	3	0.9999996666667778
NCR1	3	3	0.9999996666667778
ZNF500	3	3	0.9999996666667778
NEIL1	3	3	0.9999996666667778
ZNF573	3	3	0.9999996666667778
HFE2	3	3	0.9999996666667778
GALNT12	3	3	0.9999996666667778
FA2H	3	3	0.9999996666667778
IRF9	3	3	0.9999996666667778
YWHAE	3	3	0.9999996666667778
ARHGEF3	3	3	0.9999996666667778
RHCG	3	3	0.9999996666667778
PRMT8	3	3	0.9999996666667778
KLHL42	3	3	0.9999996666667778
PCSK9	3	3	0.9999996666667778
C4B	3	3	0.9999996666667778
KYNU	3	3	0.9999996666667778
MON1A	3	3	0.9999996666667778
LEFTY2	3	3	0.9999996666667778
PMP22	3	3	0.9999996666667778
ALDH1A3	3	3	0.9999996666667778
OTUD6A	3	3	0.9999996666667778
COL25A1	3	3	0.9999996666667778
FAM3D	3	3	0.9999996666667778
MARCH7	3	3	0.9999996666667778
MEPE	3	3	0.9999996666667778
DHRS2	3	3	0.9999996666667778
SDC1	3	3	0.9999996666667778
KDM8	3	3	0.9999996666667778
DPF2	3	3	0.9999996666667778
FNTB	3	3	0.9999996666667778
CCDC102B	3	3	0.9999996666667778
PPP6C	3	3	0.9999996666667778
ESYT3	3	3	0.9999996666667778
SPAST	3	3	0.9999996666667778
GRHL2	3	3	0.9999996666667778
ECSIT	3	3	0.9999996666667778
NCF4	3	3	0.9999996666667778
FRS3	3	3	0.9999996666667778
HLA-DOA	3	3	0.9999996666667778
MARC1	3	3	0.9999996666667778
PMPCA	3	3	0.9999996666667778
REPS1	3	3	0.9999996666667778
NEUROG1	3	3	0.9999996666667778
PRDM1	3	3	0.9999996666667778
OR5AU1	3	3	0.9999996666667778
PRAME	3	3	0.9999996666667778
SSBP3	3	3	0.9999996666667778
NEUROG2	3	3	0.9999996666667778
LDLRAD2	3	3	0.9999996666667778
MARVELD3	3	3	0.9999996666667778
TRIM54	3	3	0.9999996666667778
NEUROG3	3	3	0.9999996666667778
ZSCAN32	3	3	0.9999996666667778
PUS7L	3	3	0.9999996666667778
TXNDC16	3	3	0.9999996666667778
CDC123	3	3	0.9999996666667778
PYCR1	3	3	0.9999996666667778
C12orf44	3	3	0.9999996666667778
HNF1A	3	3	0.9999996666667778
BAIAP2L2	3	3	0.9999996666667778
TWIST1	3	3	0.9999996666667778
HAL	3	3	0.9999996666667778
GUCA1A	2	2	0.99999950000025
WDR5	2	2	0.99999950000025
NDUFAF5	2	2	0.99999950000025
YWHAB	2	2	0.99999950000025
SPANXC	2	2	0.99999950000025
MED4	2	2	0.99999950000025
KLHL9	2	2	0.99999950000025
ECHDC1	2	2	0.99999950000025
KLK10	2	2	0.99999950000025
PSPH	2	2	0.99999950000025
MRC1	2	2	0.99999950000025
NIPAL4	2	2	0.99999950000025
PACSIN3	2	2	0.99999950000025
DNAJB14	2	2	0.99999950000025
TPRA1	2	2	0.99999950000025
PALM	2	2	0.99999950000025
ZBTB39	2	2	0.99999950000025
PGA5	2	2	0.99999950000025
QPCT	2	2	0.99999950000025
ZBED2	2	2	0.99999950000025
SNX5	2	2	0.99999950000025
SPATA9	2	2	0.99999950000025
PSMD8	2	2	0.99999950000025
PSMD7	2	2	0.99999950000025
SUSD3	2	2	0.99999950000025
MEF2A	2	2	0.99999950000025
TRIM50	2	2	0.99999950000025
OR9Q2	2	2	0.99999950000025
BHMT	2	2	0.99999950000025
ACAA1	2	2	0.99999950000025
DEF8	2	2	0.99999950000025
HSD11B2	2	2	0.99999950000025
KLRF1	2	2	0.99999950000025
KIF3A	2	2	0.99999950000025
CMPK2	2	2	0.99999950000025
C21orf33	2	2	0.99999950000025
CDS1	2	2	0.99999950000025
CCPG1	2	2	0.99999950000025
CMA1	2	2	0.99999950000025
MEF2D	2	2	0.99999950000025
HEBP2	2	2	0.99999950000025
PVRIG	2	2	0.99999950000025
KLK14	2	2	0.99999950000025
C19orf12	2	2	0.99999950000025
C17orf98	2	2	0.99999950000025
GPIHBP1	2	2	0.99999950000025
CYB5R2	2	2	0.99999950000025
GYPE	2	2	0.99999950000025
HRSP12	2	2	0.99999950000025
DCTD	2	2	0.99999950000025
SOWAHC	2	2	0.99999950000025
PAK3	2	2	0.99999950000025
PFKM	2	2	0.99999950000025
APOF	2	2	0.99999950000025
ALG6	2	2	0.99999950000025
ELK1	2	2	0.99999950000025
RAB3D	2	2	0.99999950000025
ST3GAL3	2	2	0.99999950000025
PTHLH	2	2	0.99999950000025
EIF3H	2	2	0.99999950000025
OTX1	2	2	0.99999950000025
AANAT	2	2	0.99999950000025
SSPN	2	2	0.99999950000025
SLC7A11	2	2	0.99999950000025
BLOC1S1	2	2	0.99999950000025
ZFP3	2	2	0.99999950000025
OSER1	2	2	0.99999950000025
MAS1	2	2	0.99999950000025
CEACAM4	2	2	0.99999950000025
TRMT61B	2	2	0.99999950000025
HOXB9	2	2	0.99999950000025
KLHL15	2	2	0.99999950000025
BIRC5	2	2	0.99999950000025
HIST1H4B	2	2	0.99999950000025
TRAF5	2	2	0.99999950000025
ACER2	2	2	0.99999950000025
STRA8	2	2	0.99999950000025
ZNRF2	2	2	0.99999950000025
TRAV8-2	2	2	0.99999950000025
ZDHHC20	2	2	0.99999950000025
KRT71	2	2	0.99999950000025
STK17A	2	2	0.99999950000025
RAD52	2	2	0.99999950000025
STEAP1B	2	2	0.99999950000025
ADAMTS6	2	2	0.99999950000025
KLF7	2	2	0.99999950000025
KLF16	2	2	0.99999950000025
TRMT11	2	2	0.99999950000025
ZNF302	2	2	0.99999950000025
NFE2L3	2	2	0.99999950000025
WTIP	2	2	0.99999950000025
MAPK8IP1	2	2	0.99999950000025
ST7	2	2	0.99999950000025
STAMBP	2	2	0.99999950000025
GRB14	2	2	0.99999950000025
OTOR	2	2	0.99999950000025
SLC36A3	2	2	0.99999950000025
KLHDC10	2	2	0.99999950000025
STK32C	2	2	0.99999950000025
CCND1	2	2	0.99999950000025
PTGIR	2	2	0.99999950000025
ST8SIA3	2	2	0.99999950000025
HIST1H2BM	2	2	0.99999950000025
SRD5A1	2	2	0.99999950000025
SLC25A18	2	2	0.99999950000025
STRBP	2	2	0.99999950000025
WNT8A	2	2	0.99999950000025
SLC25A47	2	2	0.99999950000025
ARX	2	2	0.99999950000025
PAXBP1	2	2	0.99999950000025
SLC25A39	2	2	0.99999950000025
ORC5	2	2	0.99999950000025
TRIM17	2	2	0.99999950000025
RAB11FIP5	2	2	0.99999950000025
MCL1	2	2	0.99999950000025
ARG2	2	2	0.99999950000025
YOD1	2	2	0.99999950000025
PELO	2	2	0.99999950000025
YPEL1	2	2	0.99999950000025
NEK2	2	2	0.99999950000025
RARS2	2	2	0.99999950000025
SPIN4	2	2	0.99999950000025
ARHGAP10	2	2	0.99999950000025
SPIC	2	2	0.99999950000025
ASB11	2	2	0.99999950000025
GTPBP4	2	2	0.99999950000025
MCMBP	2	2	0.99999950000025
STX6	2	2	0.99999950000025
PDXK	2	2	0.99999950000025
FARSB	2	2	0.99999950000025
SLC28A3	2	2	0.99999950000025
NEU1	2	2	0.99999950000025
EFNA5	2	2	0.99999950000025
PDLIM3	2	2	0.99999950000025
CCT4	2	2	0.99999950000025
FDXACB1	2	2	0.99999950000025
E2F1	2	2	0.99999950000025
SMAD1	2	2	0.99999950000025
NHLH1	2	2	0.99999950000025
APOBEC3F	2	2	0.99999950000025
HOXC6	2	2	0.99999950000025
CDKN2D	2	2	0.99999950000025
XRCC3	2	2	0.99999950000025
GSTCD	2	2	0.99999950000025
PTCD2	2	2	0.99999950000025
PTBP2	2	2	0.99999950000025
C1RL	2	2	0.99999950000025
RAB2B	2	2	0.99999950000025
RAB27A	2	2	0.99999950000025
HIBADH	2	2	0.99999950000025
HIAT1	2	2	0.99999950000025
NKX3-1	2	2	0.99999950000025
RNF133	2	2	0.99999950000025
DHRS7B	2	2	0.99999950000025
NPPC	2	2	0.99999950000025
C12orf43	2	2	0.99999950000025
IK	2	2	0.99999950000025
UBQLN2	2	2	0.99999950000025
CIB2	2	2	0.99999950000025
TK2	2	2	0.99999950000025
ZNF202	2	2	0.99999950000025
PRPF19	2	2	0.99999950000025
DHH	2	2	0.99999950000025
GGT5	2	2	0.99999950000025
PROZ	2	2	0.99999950000025
TINAGL1	2	2	0.99999950000025
TTC38	2	2	0.99999950000025
ESRP2	2	2	0.99999950000025
LRRC10	2	2	0.99999950000025
TBC1D2B	2	2	0.99999950000025
NPRL3	2	2	0.99999950000025
GEMIN8	2	2	0.99999950000025
IL17RB	2	2	0.99999950000025
IL17RE	2	2	0.99999950000025
TNFRSF14	2	2	0.99999950000025
OGG1	2	2	0.99999950000025
SDCCAG3	2	2	0.99999950000025
OR13C2	2	2	0.99999950000025
IL20RB	2	2	0.99999950000025
C4orf22	2	2	0.99999950000025
TTC9C	2	2	0.99999950000025
C11orf74	2	2	0.99999950000025
AMIGO1	2	2	0.99999950000025
LRRC19	2	2	0.99999950000025
GHRL	2	2	0.99999950000025
AGRP	2	2	0.99999950000025
ATRIP	2	2	0.99999950000025
GLIPR2	2	2	0.99999950000025
TMCO6	2	2	0.99999950000025
AGXT	2	2	0.99999950000025
NUMBL	2	2	0.99999950000025
SERPINB7	2	2	0.99999950000025
SERPINB5	2	2	0.99999950000025
PLA2G12B	2	2	0.99999950000025
IGKV1-27	2	2	0.99999950000025
TUBGCP4	2	2	0.99999950000025
RIOK1	2	2	0.99999950000025
SERPINA12	2	2	0.99999950000025
PLAC8	2	2	0.99999950000025
SERPINA1	2	2	0.99999950000025
RIN2	2	2	0.99999950000025
BNIPL	2	2	0.99999950000025
LIF	2	2	0.99999950000025
OASL	2	2	0.99999950000025
LCE1F	2	2	0.99999950000025
MYLK3	2	2	0.99999950000025
KRTAP9-9	2	2	0.99999950000025
TNNI1	2	2	0.99999950000025
FN3KRP	2	2	0.99999950000025
FOXQ1	2	2	0.99999950000025
TLK2	2	2	0.99999950000025
FAM181B	2	2	0.99999950000025
GINS4	2	2	0.99999950000025
AIM2	2	2	0.99999950000025
GDF3	2	2	0.99999950000025
FABP6	2	2	0.99999950000025
PRKAR2A	2	2	0.99999950000025
GBP3	2	2	0.99999950000025
CRCT1	2	2	0.99999950000025
TMPRSS11B	2	2	0.99999950000025
LAP3	2	2	0.99999950000025
ACPL2	2	2	0.99999950000025
PRMT7	2	2	0.99999950000025
TMX1	2	2	0.99999950000025
INO80C	2	2	0.99999950000025
KCTD11	2	2	0.99999950000025
TMUB2	2	2	0.99999950000025
BACE1	2	2	0.99999950000025
UNG	2	2	0.99999950000025
OR52B2	2	2	0.99999950000025
ZNF17	2	2	0.99999950000025
CACNG2	2	2	0.99999950000025
CERS2	2	2	0.99999950000025
ACOT1	2	2	0.99999950000025
INS-IGF2	2	2	0.99999950000025
INSL4	2	2	0.99999950000025
ATP6AP1L	2	2	0.99999950000025
INSM1	2	2	0.99999950000025
GATA1	2	2	0.99999950000025
CDC7	2	2	0.99999950000025
GARS	2	2	0.99999950000025
THEM4	2	2	0.99999950000025
THEMIS2	2	2	0.99999950000025
INTS9	2	2	0.99999950000025
POLR1E	2	2	0.99999950000025
TFR2	2	2	0.99999950000025
ZNF652	2	2	0.99999950000025
NTN5	2	2	0.99999950000025
BUD31	2	2	0.99999950000025
FOXJ1	2	2	0.99999950000025
IL36RN	2	2	0.99999950000025
NTN3	2	2	0.99999950000025
RTCA	2	2	0.99999950000025
ATP1B4	2	2	0.99999950000025
RTDR1	2	2	0.99999950000025
OCIAD1	2	2	0.99999950000025
WBSCR28	2	2	0.99999950000025
FOXF2	2	2	0.99999950000025
ETS2	2	2	0.99999950000025
UGT1A3	2	2	0.99999950000025
CDK17	2	2	0.99999950000025
ATP6V1C1	2	2	0.99999950000025
MTX3	2	2	0.99999950000025
GCDH	2	2	0.99999950000025
NT5DC3	2	2	0.99999950000025
KCTD17	2	2	0.99999950000025
CTHRC1	2	2	0.99999950000025
SCFD1	2	2	0.99999950000025
CORO1C	2	2	0.99999950000025
SCD5	2	2	0.99999950000025
CDC34	2	2	0.99999950000025
TFEB	2	2	0.99999950000025
RWDD2A	2	2	0.99999950000025
F3	2	2	0.99999950000025
ATP6V0E2	2	2	0.99999950000025
DPPA3	2	2	0.99999950000025
