gene_name	n_syn	n_mis	n_non	n_spl	n_ind	wmis_cv	wnon_cv	wspl_cv	wind_cv	pmis_cv	ptrunc_cv	pallsubs_cv	pind_cv	qmis_cv	qtrunc_cv	qallsubs_cv	qind_cv	pglobal_cv	qglobal_cv
TRAK1	6	11	0	0	0	1.19523376100826	0	0	0	0.67929011445001	0.280523590806183	0.482377012449446	1	0.953116357802528	0.866859071043279	0.949027993342604	1	0.834043981983893	0.999999852804622
AC099552.4	0	0	0	0	0	0	0	0	0	0.243867916990188	0.73335072609506	0.482389087249138	1	0.838876734874033	0.866859071043279	0.949027993342604	1	0.834052784715379	0.999999852804622
A2ML1	8	13	0	1	2	0.910775072130436	0.707900866659942	0.707900866659942	1.04189635524824	0.813552077001809	0.726878355175293	0.928392088860563	0.519625447549715	0.973044120921714	0.866859071043279	0.952232257366631	1	0.834072516225215	0.999999852804622
SPINK2	0	0	0	0	0	0	0	0	0	0.239512336974696	0.768537697379906	0.482440592072684	1	0.838876734874033	0.866859071043279	0.949027993342604	1	0.834090329201434	0.999999852804622
CCDC129	4	13	2	0	0	1.48857492522353	2.36084032762177	2.36084032762177	0	0.36187877545743	0.318815679024561	0.48247831553952	1	0.864986904518701	0.866859071043279	0.949027993342604	1	0.834117824266947	0.999999852804622
GNAL	3	2	0	0	0	0.474612778519804	0	0	0	0.31741868284783	0.453954262597296	0.482528198786853	1	0.852008830562087	0.866859071043279	0.949027993342604	1	0.834154177561789	0.999999852804622
CCDC53	0	0	0	0	0	0	0	0	0	0.24977050948444	0.69517632636355	0.482561171673994	1	0.839556759882275	0.866859071043279	0.949027993342604	1	0.83417820430292	0.999999852804622
AP001652.1	0	0	0	0	0	0	0	0	0	0.248754923583344	0.701450269693567	0.482577990622022	1	0.839556759882275	0.866859071043279	0.949027993342604	1	0.834190459095696	0.999999852804622
C10orf55	0	0	0	0	0	0	0	0	0	0.235907053879836	0.805995506999375	0.482747398705099	1	0.838876734874033	0.872583373697857	0.949027993342604	1	0.83431386225033	0.999999852804622
TXNL4A	0	0	0	0	0	0	0	0	0	0.245047995397476	0.727340168750357	0.48285989260718	1	0.838876734874033	0.866859071043279	0.949027993342604	1	0.834395774149769	0.999999852804622
ZNF691	3	2	0	0	0	0.449793388910833	0	0	0	0.281834922747586	0.541769536015863	0.482955979234972	1	0.844394968157753	0.866859071043279	0.949027993342604	1	0.834465718417058	0.999999852804622
CXorf40A	2	2	0	0	0	2.82616502070322	0	0	0	0.244887887099746	0.76735165721683	0.483002213167923	1	0.838876734874033	0.866859071043279	0.949027993342604	1	0.834499366636891	0.999999852804622
INS	1	0	0	0	0	0	0	0	0	0.245922982097835	0.726205308180712	0.483139207517265	1	0.838876734874033	0.866859071043279	0.949027993342604	1	0.834599042662556	0.999999852804622
FGFRL1	4	8	0	0	0	1.61386669280002	0	0	0	0.334574869314544	0.514348331806157	0.483159767940403	1	0.857274173090464	0.866859071043279	0.949027993342604	1	0.834613998914195	0.999999852804622
AASS	4	8	0	0	0	0.942487420792392	0	0	0	0.904247433669918	0.22822634921973	0.483190200874526	1	0.986888624499865	0.866859071043279	0.949027993342604	1	0.834636135112397	0.999999852804622
SLMAP	3	4	0	0	0	0.736213707222255	0	0	0	0.615962571167901	0.249198735285679	0.483327463908969	1	0.939993184970821	0.866859071043279	0.949027993342604	1	0.834735953187372	0.999999852804622
FLJ00418	0	0	0	0	0	0	0	0	0	0.233812866343616	0.836273462367974	0.483351664648058	1	0.838876734874033	0.881783775039174	0.949027993342604	1	0.834753547992063	0.999999852804622
FAM49B	0	2	0	1	0	1.52916043948619	4.55782432733187	4.55782432733187	0	0.627549043931755	0.245255050330054	0.483386459211696	1	0.941867967596867	0.866859071043279	0.949027993342604	1	0.834778842763491	0.999999852804622
COX16	0	0	0	0	0	0	0	0	0	0.256974209907534	0.659262614430579	0.483401933115609	1	0.839833875545241	0.866859071043279	0.949027993342604	1	0.834790091097315	0.999999852804622
CDCA7	1	3	1	0	0	1.29005802688081	4.71358343132576	4.71358343132576	0	0.726247838771453	0.233184139091118	0.483544523452033	1	0.960721934423651	0.866859071043279	0.949027993342604	1	0.834893719956092	0.999999852804622
AC005008.2	0	0	0	0	0	0	0	0	0	0.258961011859537	0.650108187865224	0.483548786752832	1	0.840080375586677	0.866859071043279	0.949027993342604	1	0.834896817702317	0.999999852804622
NTS	0	0	0	0	0	0	0	0	0	0.247461311801235	0.714855561270096	0.483655756306505	1	0.839556759882275	0.866859071043279	0.949027993342604	1	0.834974530277063	0.999999852804622
TMEM220	0	0	0	0	0	0	0	0	0	0.246250501974121	0.723905456032549	0.483829734191945	1	0.838876734874033	0.866859071043279	0.949027993342604	1	0.83510087337187	0.999999852804622
AMMECR1L	1	4	0	0	0	1.83903554285477	0	0	0	0.364817178808334	0.476790458228493	0.483902579933467	1	0.865035524981194	0.866859071043279	0.949027993342604	1	0.835153755515489	0.999999852804622
FUT11	0	2	0	0	1	0.869509487414287	0	0	1.2376396908784	0.868155123351008	0.728616752477462	0.931045995336179	0.51987986463144	0.982921017482359	0.866859071043279	0.953199350291927	1	0.835247728475715	0.999999852804622
FAM73B	0	5	0	0	0	1.90360062555655	0	0	0	0.323091235194806	0.552113927026816	0.484092696049809	1	0.853771669906463	0.866859071043279	0.949027993342604	1	0.835291718077435	0.999999852804622
C20orf197	0	0	0	0	0	0	0	0	0	0.241955058506054	0.757925232315792	0.484123217461645	1	0.838876734874033	0.866859071043279	0.949027993342604	1	0.835313859754652	0.999999852804622
ABCA8	6	11	2	0	2	0.85491289303884	1.52124534111288	1.52124534111288	0.802049133257952	0.716618926631453	0.604298141399056	0.76526607049418	0.632717186948665	0.959635494621977	0.866859071043279	0.949027993342604	1	0.835367373810117	0.999999852804622
SETMAR	0	2	0	0	1	0.739616521995656	0	0	0.889048641125829	0.717802923882859	0.514122975402091	0.771785498434458	0.627398932073108	0.959760294599779	0.866859071043279	0.949027993342604	1	0.835382170289813	0.999999852804622
EIF4EBP1	0	2	0	0	0	2.9751733458174	0	0	0	0.23821795697046	0.828375946574414	0.484282653117372	1	0.838876734874033	0.879032846663337	0.949027993342604	1	0.835429490651603	0.999999852804622
CDHR4	0	5	0	0	0	1.84254148402914	0	0	0	0.347933542577258	0.512847512239792	0.484359687133746	1	0.861465522567602	0.866859071043279	0.949027993342604	1	0.835485340854156	0.999999852804622
ZNF841	2	6	0	0	0	0.651639165500454	0	0	0	0.449674150144616	0.299340731550426	0.484415997515171	1	0.892022447724673	0.866859071043279	0.949027993342604	1	0.835526158524674	0.999999852804622
SFT2D2	0	0	0	0	0	0	0	0	0	0.256068685987658	0.668191530313827	0.484486879003313	1	0.839833875545241	0.866859071043279	0.949027993342604	1	0.835577529038595	0.999999852804622
AL133373.1	0	0	0	0	0	0	0	0	0	0.235287152021211	0.827474013622406	0.48450550763884	1	0.838876734874033	0.878595307456282	0.949027993342604	1	0.835591028199313	0.999999852804622
MTO1	0	1	0	0	0	0.364773978828663	0	0	0	0.315076591932689	0.449376239970398	0.484516003978092	1	0.851625342722378	0.866859071043279	0.949027993342604	1	0.835598634010983	0.999999852804622
JADE2	3	6	1	0	1	1.06853033315551	2.5278539861449	2.5278539861449	0.817804837612612	0.903784553196207	0.438260121373456	0.740437795728223	0.654378173323621	0.986888624499865	0.866859071043279	0.949027993342604	1	0.835606117800821	0.999999852804622
BLNK	4	5	0	0	0	1.26824481335139	0	0	0	0.67670753753263	0.280850868731158	0.484528523158953	1	0.952530005597212	0.866859071043279	0.949027993342604	1	0.835607705307993	0.999999852804622
NRBP1	3	2	0	1	0	0.48141969577686	1.85013211981798	1.85013211981798	0	0.32728462752925	0.592946593721794	0.484553449951799	1	0.855233836778913	0.866859071043279	0.949027993342604	1	0.835625766096905	0.999999852804622
TMEM234	0	0	0	0	0	0	0	0	0	0.24794543822527	0.716372091098289	0.484619247091631	1	0.839556759882275	0.866859071043279	0.949027993342604	1	0.835673433469297	0.999999852804622
TGM3	7	8	1	0	1	0.867236939886483	1.48101929333148	1.48101929333148	1.11340610844234	0.756079663061026	0.7212491709075	0.87466903198807	0.554061888764702	0.965047582504438	0.866859071043279	0.949027993342604	1	0.835674540928352	0.999999852804622
MEPE	3	2	0	0	0	0.46691246980979	0	0	0	0.306307979423223	0.481388634009219	0.484657275562843	1	0.849431176628266	0.866859071043279	0.949027993342604	1	0.835700979488234	0.999999852804622
GP1BB	0	0	0	0	0	0	0	0	0	0.232876543268426	0.863152939555479	0.48466838805983	1	0.838876734874033	0.894059631826351	0.949027993342604	1	0.835709028290048	0.999999852804622
AL117190.2	0	0	0	0	0	0	0	0	0	0.250821583817933	0.69857058301781	0.484707363782879	1	0.839716965947032	0.866859071043279	0.949027993342604	1	0.835737256463323	0.999999852804622
C1orf50	0	0	0	0	0	0	0	0	0	0.242085717566081	0.760507221801166	0.484738866481608	1	0.838876734874033	0.866859071043279	0.949027993342604	1	0.83576007000729	0.999999852804622
ARMC12	1	5	0	0	0	1.74339703291772	0	0	0	0.373354308973488	0.471532386303334	0.48479974696768	1	0.868016980319914	0.866859071043279	0.949027993342604	1	0.835804152481031	0.999999852804622
TMEM243	1	0	0	0	0	0	0	0	0	0.245849313353401	0.735343625473997	0.484831568850534	1	0.838876734874033	0.866859071043279	0.949027993342604	1	0.835827191096126	0.999999852804622
AGAP2	3	6	0	0	1	0.942464242201551	0	0	0.68060022148213	0.913740683641694	0.380647095837128	0.68084956138969	0.712138094524256	0.987242868166497	0.866859071043279	0.949027993342604	1	0.835846983549748	0.999999852804622
TOR4A	0	5	0	0	0	2.149539170587	0	0	0	0.241285134186722	0.816881498323847	0.484870345094272	1	0.838876734874033	0.875186477285378	0.949027993342604	1	0.835855261751783	0.999999852804622
ARAP1	4	10	0	0	0	0.916622977916152	0	0	0	0.852128432197616	0.228974115747497	0.4849931540114	1	0.979467494209182	0.866859071043279	0.949027993342604	1	0.835944144352256	0.999999852804622
HOPX	1	2	0	0	0	2.77049209023883	0	0	0	0.259033092289569	0.704729041636529	0.485024182756101	1	0.840080375586677	0.866859071043279	0.949027993342604	1	0.83596659639557	0.999999852804622
TDRKH	1	2	0	1	0	0.656346213816436	3.43460974298141	3.43460974298141	0	0.599133849593849	0.325484218686036	0.485031672255138	1	0.937964874144532	0.866859071043279	0.949027993342604	1	0.835972015413665	0.999999852804622
SH3BP5L	3	3	1	0	0	0.781086005361499	3.93591248959127	3.93591248959127	0	0.71300551434484	0.277575123465724	0.485090105464813	1	0.959005006926032	0.866859071043279	0.949027993342604	1	0.836014290722014	0.999999852804622
CCDC130	1	1	0	0	0	0.347757147744391	0	0	0	0.276621407540787	0.5615791531159	0.485158344262662	1	0.843900542190922	0.866859071043279	0.949027993342604	1	0.836063651276086	0.999999852804622
TACC2	10	23	1	1	4	1.08327883599019	1.5206737303273	1.5206737303273	0.889825137439369	0.810891103438525	0.598142372406994	0.864401595054855	0.561314824343843	0.972847630889552	0.866859071043279	0.949027993342604	1	0.836094812044996	0.999999852804622
GSKIP	0	0	0	0	0	0	0	0	0	0.24435014792705	0.745198819474296	0.485231037827522	1	0.838876734874033	0.866859071043279	0.949027993342604	1	0.836116223628909	0.999999852804622
APAF1	2	7	0	0	0	1.18185123727239	0	0	0	0.758878117326397	0.269952648981024	0.485275019839946	1	0.965047582504438	0.866859071043279	0.949027993342604	1	0.836148026354248	0.999999852804622
FDCSP	0	0	0	0	0	0	0	0	0	0.255639284269355	0.673919576472564	0.485336953796074	1	0.839833875545241	0.866859071043279	0.949027993342604	1	0.836192803098728	0.999999852804622
ZNF320	2	7	0	0	0	1.46791739423614	0	0	0	0.481208193907438	0.376389760273352	0.485462006136857	1	0.904114736922049	0.866859071043279	0.949027993342604	1	0.836283188812236	0.999999852804622
FCER1A	1	4	0	0	0	1.96453753948628	0	0	0	0.316755376785496	0.554200312573115	0.485509582386965	1	0.851756047167165	0.866859071043279	0.949027993342604	1	0.836317567660438	0.999999852804622
MVP	6	8	0	1	1	0.839748555969135	1.96264381279983	1.96264381279983	0.83745631872024	0.70881434182185	0.556330641685076	0.750763031539137	0.646740093569937	0.958090583738406	0.866859071043279	0.949027993342604	1	0.836345724749146	0.999999852804622
TNPO1	1	4	0	0	1	1.09193279863961	0	0	0.641721668169847	0.893764775268765	0.38367607831724	0.665188071976296	0.72997457732162	0.986465313405744	0.866859071043279	0.949027993342604	1	0.836361494763358	0.999999852804622
NPS	0	2	0	0	0	2.8497558104301	0	0	0	0.255503064349683	0.727449165125952	0.485575897484278	1	0.839833875545241	0.866859071043279	0.949027993342604	1	0.836365479520018	0.999999852804622
RP11-45H22.3	0	0	0	0	0	0	0	0	0	0.262157219241106	0.642951798457653	0.48564878511215	1	0.841493136942753	0.866859071043279	0.949027993342604	1	0.83641812950631	0.999999852804622
AC069547.2	0	0	0	0	0	0	0	0	0	0.237909921900076	0.806625068959512	0.485707145859727	1	0.838876734874033	0.872785587125158	0.949027993342604	1	0.836460278192507	0.999999852804622
CASC10	0	0	0	0	0	0	0	0	0	0.243691941121489	0.753334239776814	0.485754832444767	1	0.838876734874033	0.866859071043279	0.949027993342604	1	0.836494712691254	0.999999852804622
SELL	1	2	1	0	0	1.11315726100819	4.78096974129044	4.78096974129044	0	0.89755638992709	0.229667935965832	0.485855894012818	1	0.986888624499865	0.866859071043279	0.949027993342604	1	0.83656767380979	0.999999852804622
AC020952.1	0	0	0	0	0	0	0	0	0	0.23932267154293	0.793228124674161	0.485892704266595	1	0.838876734874033	0.869223051097067	0.949027993342604	1	0.836594243647257	0.999999852804622
C11orf58	0	2	0	0	0	2.73787019851741	0	0	0	0.272481971324549	0.66122851786786	0.485987097516736	1	0.843593462122752	0.866859071043279	0.949027993342604	1	0.836662364454766	0.999999852804622
TMEM245	1	3	0	0	1	0.714720933351497	0	0	0.686368349143067	0.634907047076737	0.438950045475348	0.684978760227323	0.709548167301615	0.944032197242809	0.866859071043279	0.949027993342604	1	0.836690018277866	0.999999852804622
APOA4	4	4	1	0	0	0.866848637805762	4.23346783725204	4.23346783725204	0	0.812159211232531	0.255384424879315	0.486142009625847	1	0.972858644160703	0.866859071043279	0.949027993342604	1	0.83677412019455	0.999999852804622
TPRN	1	4	0	0	1	1.13177299206564	0	0	1.18889879745138	0.851073058659205	0.707937757028503	0.912473645835907	0.532810105415492	0.979363972485679	0.866859071043279	0.950542229501739	1	0.836798042930994	0.999999852804622
ITGB6	3	3	1	0	0	0.550156948948488	2.05864194405657	2.05864194405657	0	0.36402969105734	0.535891356126532	0.486211545326385	1	0.865035524981194	0.866859071043279	0.949027993342604	1	0.836824268158448	0.999999852804622
DCST1	3	9	0	1	0	1.69357309901687	2.38726840053336	2.38726840053336	0	0.285440201764845	0.463897563981953	0.486214665791027	1	0.84522420551708	0.866859071043279	0.949027993342604	1	0.836826518351284	0.999999852804622
JAG2	6	12	0	0	0	1.25293812942911	0	0	0	0.593017764774205	0.312556477273178	0.486333072359992	1	0.936752250642571	0.866859071043279	0.949027993342604	1	0.836911887510076	0.999999852804622
STIP1	0	4	0	0	0	1.71688083875535	0	0	0	0.436551168968814	0.41519702537261	0.486345375255955	1	0.886213193186078	0.866859071043279	0.949027993342604	1	0.836920756039187	0.999999852804622
AURKB	2	4	0	0	0	1.89989091222964	0	0	0	0.328215969063895	0.528894331679008	0.486396266409399	1	0.855233836778913	0.866859071043279	0.949027993342604	1	0.836957437565311	0.999999852804622
KRT40	5	3	0	0	0	0.581157072715698	0	0	0	0.39216609350827	0.363573095548003	0.486410350159321	1	0.871861124784183	0.866859071043279	0.949027993342604	1	0.836967587965371	0.999999852804622
FAM192A	1	2	1	0	0	1.34654768306248	4.64373674878867	4.64373674878867	0	0.72501183647817	0.236935660492106	0.486476209003509	1	0.960142452080462	0.866859071043279	0.949027993342604	1	0.837015048151817	0.999999852804622
CKMT2	0	5	0	0	0	1.64998839374736	0	0	0	0.441125304021916	0.415752032685552	0.486508430250504	1	0.888496527489249	0.866859071043279	0.949027993342604	1	0.837038264661104	0.999999852804622
RP11-763F8.1	0	0	0	0	0	0	0	0	0	0.253324281080924	0.69182199462216	0.486513903926072	1	0.839833875545241	0.866859071043279	0.949027993342604	1	0.837042208419302	0.999999852804622
PRAMEF19	1	2	0	0	0	2.86566334338442	0	0	0	0.245082995613788	0.785431370611358	0.486551787465009	1	0.838876734874033	0.868264409663065	0.949027993342604	1	0.837069501647722	0.999999852804622
BNIPL	2	1	0	0	0	0.389624419444276	0	0	0	0.327072469665307	0.447537929970055	0.486580914262844	1	0.855233836778913	0.866859071043279	0.949027993342604	1	0.837090484068678	0.999999852804622
ACSF3	4	3	0	0	0	0.544217281814126	0	0	0	0.344213622050508	0.416542088989811	0.486617808702276	1	0.859300027051937	0.866859071043279	0.949027993342604	1	0.837117059655867	0.999999852804622
GRK7	3	8	0	0	0	1.59247396496384	0	0	0	0.36081874729959	0.485763654308898	0.486692161148559	1	0.864986904518701	0.866859071043279	0.949027993342604	1	0.837170608277105	0.999999852804622
POLR2H	0	0	0	0	0	0	0	0	0	0.254352954554097	0.68674435960855	0.486702103265763	1	0.839833875545241	0.866859071043279	0.949027993342604	1	0.837177767727482	0.999999852804622
TBK1	2	3	1	0	1	0.725918543265306	1.70574923720639	1.70574923720639	0.864187091840905	0.640282387747973	0.641461805485145	0.764548847882178	0.63659248955979	0.944897472161274	0.866859071043279	0.949027993342604	1	0.837180612980865	0.999999852804622
SDHA	4	7	0	0	0	1.37951357667485	0	0	0	0.531389209244666	0.340332474602322	0.486716201967622	1	0.922190048107952	0.866859071043279	0.949027993342604	1	0.837187920041357	0.999999852804622
PKD1	12	28	0	1	3	1.26459357719209	1.27700723992737	1.27700723992737	0.748179459992971	0.445241774685326	0.818785527228867	0.743470485642347	0.654673409973143	0.889967024271853	0.875605796764781	0.949027993342604	1	0.837198113263297	0.999999852804622
FAM120A	7	7	0	1	1	0.708233815331936	1.78231152459923	1.78231152459923	0.547431285508082	0.466511864548367	0.608622447494336	0.627284173930095	0.775961463273554	0.897438119187221	0.866859071043279	0.949027993342604	1	0.837211064697884	0.999999852804622
FOXO1	4	3	0	0	0	0.504406759474482	0	0	0	0.285181899123538	0.541959765477035	0.486841195012059	1	0.84522420551708	0.866859071043279	0.949027993342604	1	0.837277908243706	0.999999852804622
PCNXL3	4	17	1	0	0	1.62459665483356	1.67170348299263	1.67170348299263	0	0.237242677456768	0.649450357328779	0.486843316256212	1	0.838876734874033	0.866859071043279	0.949027993342604	1	0.837279435147319	0.999999852804622
UQCC1	0	3	0	0	0	2.14761313472499	0	0	0	0.322342616758382	0.548405663525298	0.486860639541049	1	0.853515439157971	0.866859071043279	0.949027993342604	1	0.837291904363708	0.999999852804622
DDR2	4	8	0	0	0	1.05854674353424	0	0	0	0.908060014120543	0.24313741659887	0.486876693194604	1	0.987230388721803	0.866859071043279	0.949027993342604	1	0.837303459155378	0.999999852804622
MTFMT	1	4	0	0	0	1.90057538400945	0	0	0	0.340261927609948	0.515897328773923	0.486894081606783	1	0.857953406344014	0.866859071043279	0.949027993342604	1	0.837315974056899	0.999999852804622
GNA12	1	1	0	0	0	0.334698690321175	0	0	0	0.257882546627085	0.649651913661234	0.48707777656768	1	0.839833875545241	0.866859071043279	0.949027993342604	1	0.83744814626532	0.999999852804622
LY6E	0	0	0	0	0	0	0	0	0	0.249081615922872	0.720954273501111	0.487080795458535	1	0.839556759882275	0.866859071043279	0.949027993342604	1	0.83745031783914	0.999999852804622
SDHAF1	0	0	0	0	0	0	0	0	0	0.235373153033388	0.850497760045099	0.487119917491013	1	0.838876734874033	0.88765457127616	0.949027993342604	1	0.837478457734442	0.999999852804622
PAXIP1	1	2	0	1	0	0.488841301305146	1.99554205570345	1.99554205570345	0	0.363194635652577	0.557678372223982	0.487149153614556	1	0.864986904518701	0.866859071043279	0.949027993342604	1	0.837499484791296	0.999999852804622
OR2M7	2	8	0	0	0	1.69738068163592	0	0	0	0.314647534686634	0.566429493000256	0.48716569615983	1	0.851625342722378	0.866859071043279	0.949027993342604	1	0.837511381659732	0.999999852804622
AC003101.1	0	0	0	0	0	0	0	0	0	0.248382501320933	0.726448269821912	0.487225789347265	1	0.839556759882275	0.866859071043279	0.949027993342604	1	0.837554594027906	0.999999852804622
GPR89B	0	0	0	0	0	0	0	0	0	0.259905212974812	0.659712171281843	0.487262197419747	1	0.840879163817773	0.866859071043279	0.949027993342604	1	0.837580771077715	0.999999852804622
ALOX15B	0	4	0	1	0	1.36128903617397	4.6589657920957	4.6589657920957	0	0.655056185040903	0.239603858166761	0.487295183459196	1	0.946361451904072	0.866859071043279	0.949027993342604	1	0.837604485370194	0.999999852804622
C7orf55	0	0	0	0	0	0	0	0	0	0.245391331333471	0.748732534780304	0.487298637638153	1	0.838876734874033	0.866859071043279	0.949027993342604	1	0.837606968516128	0.999999852804622
RP11-147C23.1	0	0	0	0	0	0	0	0	0	0.253748185584709	0.693114076203962	0.487364832861565	1	0.839833875545241	0.866859071043279	0.949027993342604	1	0.837654550318394	0.999999852804622
C10orf35	0	2	0	0	0	2.8631555346626	0	0	0	0.253572014685063	0.743703517511433	0.487422498062022	1	0.839833875545241	0.866859071043279	0.949027993342604	1	0.837695993325442	0.999999852804622
BNIP3L	0	0	0	0	0	0	0	0	0	0.25035207311851	0.714473726636794	0.487470129335032	1	0.839716965947032	0.866859071043279	0.949027993342604	1	0.837730219973197	0.999999852804622
BORA	1	4	1	0	0	1.55881390963438	4.02777177349682	4.02777177349682	0	0.505836906244149	0.275570950628146	0.487499219338967	1	0.915642356962089	0.866859071043279	0.949027993342604	1	0.83775112103707	0.999999852804622
EXOC4	4	6	0	0	0	0.779432445082604	0	0	0	0.638218442586906	0.248232859467202	0.487534637566693	1	0.944536220841039	0.866859071043279	0.949027993342604	1	0.837776566563777	0.999999852804622
NCF1	3	3	0	0	0	2.26609860364983	0	0	0	0.262344474580953	0.698114948384438	0.48785537802311	1	0.841493136942753	0.866859071043279	0.949027993342604	1	0.838006879082246	0.999999852804622
NEDD9	8	6	0	0	0	0.739728834299168	0	0	0	0.5373009339498	0.280614220288496	0.487966724196384	1	0.922601635362369	0.866859071043279	0.949027993342604	1	0.83808678356409	0.999999852804622
COL23A1	3	4	0	0	0	0.713846431106805	0	0	0	0.580418282328936	0.260900128753577	0.48801577711174	1	0.934143667944677	0.866859071043279	0.949027993342604	1	0.838121976960957	0.999999852804622
RP11-451M19.3	0	0	0	0	0	0	0	0	0	0.244625799612809	0.75907359596092	0.488033674377799	1	0.838876734874033	0.866859071043279	0.949027993342604	1	0.838134816266461	0.999999852804622
PNPT1	4	3	0	0	0	0.712733270616811	0	0	0	0.604944694369831	0.259007485274259	0.48805033901933	1	0.938629089258961	0.866859071043279	0.949027993342604	1	0.838146770710349	0.999999852804622
FAF1	2	4	0	1	1	0.920205739962565	1.8955008367439	1.8955008367439	1.01359003657176	0.895539094480796	0.581974117812527	0.83478603747509	0.584671671823772	0.986741674266612	0.866859071043279	0.949027993342604	1	0.838164996948419	0.999999852804622
COLEC11	3	6	0	0	0	1.74530536123245	0	0	0	0.317092264406773	0.554103833571382	0.48810782292006	1	0.851756047167165	0.866859071043279	0.949027993342604	1	0.83818800263825	0.999999852804622
APOBR	1	5	0	0	1	1.21235716672364	0	0	0.873348443088124	0.755793275945921	0.53472150764338	0.770923973298579	0.633177640627194	0.965047582504438	0.866859071043279	0.949027993342604	1	0.838205215013319	0.999999852804622
SIRPD	0	3	0	0	0	2.36429637476641	0	0	0	0.267991020161863	0.69052370799024	0.488353821629825	1	0.843593462122752	0.866859071043279	0.949027993342604	1	0.838364375594965	0.999999852804622
GABRA5	2	8	0	0	0	1.55755400537005	0	0	0	0.399590819569253	0.448176826369915	0.488389395519845	1	0.875156778443645	0.866859071043279	0.949027993342604	1	0.838389870643158	0.999999852804622
ATP6V1G1	1	0	0	0	0	0	0	0	0	0.244310685426036	0.766911519479427	0.48839273261373	1	0.838876734874033	0.866859071043279	0.949027993342604	1	0.838392262134226	0.999999852804622
SP110	2	6	0	0	0	1.25367317401976	0	0	0	0.690333995617827	0.28776508361776	0.488413801800154	1	0.955226999930209	0.866859071043279	0.949027993342604	1	0.838407360604967	0.999999852804622
SOX15	0	3	0	0	0	2.45669581217925	0	0	0	0.248369859408898	0.781952563227044	0.488474581494383	1	0.839556759882275	0.867875856120581	0.949027993342604	1	0.838450911082859	0.999999852804622
IL5	0	0	0	0	0	0	0	0	0	0.253873893861973	0.697680390293262	0.488554657989706	1	0.839833875545241	0.866859071043279	0.949027993342604	1	0.838508276753528	0.999999852804622
SAT2	0	0	0	0	0	0	0	0	0	0.251721136918188	0.711352064020449	0.48865279960922	1	0.839833875545241	0.866859071043279	0.949027993342604	1	0.838578566123964	0.999999852804622
TMX2	0	3	0	0	0	2.2581763275675	0	0	0	0.29302447558637	0.615053551067629	0.488696839164318	1	0.846382057738133	0.866859071043279	0.949027993342604	1	0.8386101009998	0.999999852804622
TEX28	0	0	0	0	0	0	0	0	0	0.243508117106867	0.772802806065761	0.488729027373813	1	0.838876734874033	0.866859071043279	0.949027993342604	1	0.838633147114375	0.999999852804622
CARD17	0	2	0	0	0	2.82095097268281	0	0	0	0.259726150879823	0.719086217290398	0.488760493303223	1	0.840879163817773	0.866859071043279	0.949027993342604	1	0.838655674041719	0.999999852804622
SLC5A8	1	6	0	0	0	1.58914893787782	0	0	0	0.433039961498809	0.419639771151567	0.488767561885684	1	0.885683057703736	0.866859071043279	0.949027993342604	1	0.83866073426649	0.999999852804622
FRS2	0	3	1	0	0	1.32886786357395	4.70830618732275	4.70830618732275	0	0.705883004925703	0.2369339076826	0.488918764955089	1	0.958090583738406	0.866859071043279	0.949027993342604	1	0.838768952355715	0.999999852804622
SURF2	0	3	0	0	0	2.27201107576997	0	0	0	0.289597431956527	0.624549465702876	0.488952200616722	1	0.846258635358467	0.866859071043279	0.949027993342604	1	0.83879287639866	0.999999852804622
FLRT3	4	5	0	0	0	0.630646005149186	0	0	0	0.405895693620183	0.345664970291063	0.488984172215032	1	0.878872167411041	0.866859071043279	0.949027993342604	1	0.838815750729656	0.999999852804622
RP11-362K2.2	0	0	0	0	0	0	0	0	0	0.261569514694693	0.658694187567339	0.489113782059365	1	0.841493136942753	0.866859071043279	0.949027993342604	1	0.83890845969734	0.999999852804622
UBE2G1	0	0	0	0	0	0	0	0	0	0.262535808599561	0.654052658361516	0.48911717404747	1	0.841493136942753	0.866859071043279	0.949027993342604	1	0.838910885500245	0.999999852804622
SLC16A3	2	6	0	0	0	1.8904049296462	0	0	0	0.266513447100708	0.697615018581497	0.489189399240242	1	0.843098986884007	0.866859071043279	0.949027993342604	1	0.838962532245584	0.999999852804622
PIK3C2A	6	8	0	1	2	0.690018352596185	0.693747912185434	0.693747912185434	0.709950925964143	0.426536011148899	0.713218308631812	0.716127500242925	0.683107370771991	0.883252569097576	0.866859071043279	0.949027993342604	1	0.838964373083663	0.999999852804622
DEFA3	0	0	0	0	0	0	0	0	0	0.243687133023886	0.774481353281524	0.489245036572276	1	0.838876734874033	0.866859071043279	0.949027993342604	1	0.839002310082696	0.999999852804622
SPAG6	2	2	0	0	0	0.494816140395988	0	0	0	0.357692284323725	0.397365811858941	0.489271584461579	1	0.864673144498574	0.866859071043279	0.949027993342604	1	0.839021288231266	0.999999852804622
GIMAP1	1	5	0	0	0	2.01347829602934	0	0	0	0.264585369045649	0.708327538113388	0.489435625403111	1	0.841887591917574	0.866859071043279	0.949027993342604	1	0.839138523360623	0.999999852804622
PSMG1	1	3	0	0	0	2.18765225517319	0	0	0	0.298415298527466	0.596413035722382	0.489440568667029	1	0.847606602023389	0.866859071043279	0.949027993342604	1	0.83914205530928	0.999999852804622
