Hugo_Symbol	dN	dS	dN/dS
NEDD1	6	4	1.4999996250000938
AEN	3	2	1.499999250000375
TRAPPC1	3	2	1.499999250000375
ATP6AP1L	3	2	1.499999250000375
DLX2	3	2	1.499999250000375
RNF5	3	2	1.499999250000375
SAA2	3	2	1.499999250000375
TRIM69	3	2	1.499999250000375
FAM86B1	3	2	1.499999250000375
CAMKK1	3	2	1.499999250000375
FAM78B	3	2	1.499999250000375
FAM20B	3	2	1.499999250000375
TMEM163	3	2	1.499999250000375
ADORA2A	3	2	1.499999250000375
CEACAM4	3	2	1.499999250000375
RASL11B	3	2	1.499999250000375
CABP5	3	2	1.499999250000375
ADAP1	3	2	1.499999250000375
CFP	3	2	1.499999250000375
ADPRM	3	2	1.499999250000375
ATP6V1C1	3	2	1.499999250000375
CAPRIN1	3	2	1.499999250000375
TRIM50	3	2	1.499999250000375
DLGAP5	3	2	1.499999250000375
TMEM151A	3	2	1.499999250000375
EFCAB4B	3	2	1.499999250000375
CCDC24	3	2	1.499999250000375
CXorf65	3	2	1.499999250000375
ACOT1	3	2	1.499999250000375
CX3CR1	3	2	1.499999250000375
VIPR1	3	2	1.499999250000375
FN3KRP	3	2	1.499999250000375
VDAC1	3	2	1.499999250000375
CCT4	3	2	1.499999250000375
DCK	3	2	1.499999250000375
TMEM71	3	2	1.499999250000375
ACOT9	3	2	1.499999250000375
RNF170	3	2	1.499999250000375
RAD54B	3	2	1.499999250000375
FUZ	3	2	1.499999250000375
CD300A	3	2	1.499999250000375
CYP2J2	3	2	1.499999250000375
BIRC5	3	2	1.499999250000375
CD300LG	3	2	1.499999250000375
WWTR1	3	2	1.499999250000375
CCND1	3	2	1.499999250000375
ZNF519	3	2	1.499999250000375
RRP7A	3	2	1.499999250000375
CCDC34	3	2	1.499999250000375
ATRIP	3	2	1.499999250000375
TFR2	3	2	1.499999250000375
DES	3	2	1.499999250000375
RNF34	3	2	1.499999250000375
ACTRT3	3	2	1.499999250000375
TMPRSS2	3	2	1.499999250000375
BSND	3	2	1.499999250000375
SCNN1A	3	2	1.499999250000375
BRI3BP	3	2	1.499999250000375
DENND2D	3	2	1.499999250000375
B3GALT1	3	2	1.499999250000375
TMPRSS11B	3	2	1.499999250000375
CCL20	3	2	1.499999250000375
BMP8B	3	2	1.499999250000375
BATF2	3	2	1.499999250000375
ACTBL2	3	2	1.499999250000375
AKAP14	3	2	1.499999250000375
ATP5G3	3	2	1.499999250000375
TOB1	3	2	1.499999250000375
ANKRD53	3	2	1.499999250000375
TUSC5	3	2	1.499999250000375
C17orf53	3	2	1.499999250000375
ELK4	3	2	1.499999250000375
DUXA	3	2	1.499999250000375
ELL3	3	2	1.499999250000375
TLK2	3	2	1.499999250000375
EMID1	3	2	1.499999250000375
C16orf58	3	2	1.499999250000375
AGXT	3	2	1.499999250000375
CNN3	3	2	1.499999250000375
CMPK1	3	2	1.499999250000375
C2orf66	3	2	1.499999250000375
C3orf56	3	2	1.499999250000375
ENO3	3	2	1.499999250000375
ENPP4	3	2	1.499999250000375
XPA	3	2	1.499999250000375
YARS2	3	2	1.499999250000375
RBMS2	3	2	1.499999250000375
C1orf86	3	2	1.499999250000375
C1orf43	3	2	1.499999250000375
EIF4E	3	2	1.499999250000375
RCE1	3	2	1.499999250000375
AQP4	3	2	1.499999250000375
WFDC5	3	2	1.499999250000375
UBE2F	3	2	1.499999250000375
EBNA1BP2	3	2	1.499999250000375
ZNF672	3	2	1.499999250000375
CPSF4	3	2	1.499999250000375
ARRDC5	3	2	1.499999250000375
APOBEC3F	3	2	1.499999250000375
APOBEC3D	3	2	1.499999250000375
EIF2A	3	2	1.499999250000375
EIF2S2	3	2	1.499999250000375
C1QTNF6	3	2	1.499999250000375
C1orf146	3	2	1.499999250000375
ARSG	3	2	1.499999250000375
COL4A3BP	3	2	1.499999250000375
WNT11	3	2	1.499999250000375
UCP1	3	2	1.499999250000375
C3orf65	3	2	1.499999250000375
C3orf70	3	2	1.499999250000375
EVA1C	3	2	1.499999250000375
RP11-47I22.4	3	2	1.499999250000375
BYSL	3	2	1.499999250000375
ATG16L2	3	2	1.499999250000375
TMEM130	3	2	1.499999250000375
RIPK1	3	2	1.499999250000375
C4orf36	3	2	1.499999250000375
F2RL3	3	2	1.499999250000375
F3	3	2	1.499999250000375
CST5	3	2	1.499999250000375
BUD31	3	2	1.499999250000375
ATP1B4	3	2	1.499999250000375
TMEM136	3	2	1.499999250000375
RCL1	3	2	1.499999250000375
FAM109A	3	2	1.499999250000375
RGS7BP	3	2	1.499999250000375
TRMT11	3	2	1.499999250000375
UNC50	3	2	1.499999250000375
RBBP9	3	2	1.499999250000375
DPRX	3	2	1.499999250000375
CLTB	3	2	1.499999250000375
TOR1B	3	2	1.499999250000375
AMY1C	3	2	1.499999250000375
ZNF558	3	2	1.499999250000375
DUSP8	3	2	1.499999250000375
RDM1	3	2	1.499999250000375
XKR9	3	2	1.499999250000375
RDX	3	2	1.499999250000375
CLEC3B	3	2	1.499999250000375
EPS15	3	2	1.499999250000375
DUSP21	3	2	1.499999250000375
AMIGO1	3	2	1.499999250000375
DUSP1	3	2	1.499999250000375
CSN3	3	2	1.499999250000375
ERMAP	3	2	1.499999250000375
ESAM	3	2	1.499999250000375
ETFB	3	2	1.499999250000375
TIFAB	3	2	1.499999250000375
CSRP2	3	2	1.499999250000375
BHMT	3	2	1.499999250000375
SIVA1	3	2	1.499999250000375
GALNS	3	2	1.499999250000375
HEYL	3	2	1.499999250000375
MOG	3	2	1.499999250000375
HIBADH	3	2	1.499999250000375
SYNGR4	3	2	1.499999250000375
MRAS	3	2	1.499999250000375
HIST1H2BJ	3	2	1.499999250000375
PTTG1	3	2	1.499999250000375
ST20-MTHFS	3	2	1.499999250000375
HIST1H2BM	3	2	1.499999250000375
HIST1H3H	3	2	1.499999250000375
HIST1H4I	3	2	1.499999250000375
HMGB1	3	2	1.499999250000375
OFCC1	3	2	1.499999250000375
HNMT	3	2	1.499999250000375
HNRNPA1L2	3	2	1.499999250000375
ODF1	3	2	1.499999250000375
SLC35A2	3	2	1.499999250000375
ZDHHC20	3	2	1.499999250000375
SYPL1	3	2	1.499999250000375
PPIL2	3	2	1.499999250000375
SMIM8	3	2	1.499999250000375
MMGT1	3	2	1.499999250000375
PRSS50	3	2	1.499999250000375
GSG1	3	2	1.499999250000375
KCNE4	3	2	1.499999250000375
PLEKHS1	3	2	1.499999250000375
PPP1R1A	3	2	1.499999250000375
GTF2B	3	2	1.499999250000375
PYCARD	3	2	1.499999250000375
SERPINB5	3	2	1.499999250000375
ZNF202	3	2	1.499999250000375
OR2A25	3	2	1.499999250000375
SYTL3	3	2	1.499999250000375
ZNF19	3	2	1.499999250000375
HDGF	3	2	1.499999250000375
OR13C8	3	2	1.499999250000375
PPM1A	3	2	1.499999250000375
OR13C2	3	2	1.499999250000375
HES6	3	2	1.499999250000375
PTPN9	3	2	1.499999250000375
HOXB9	3	2	1.499999250000375
NBPF20	3	2	1.499999250000375
IGLV7-46	3	2	1.499999250000375
NFYC	3	2	1.499999250000375
PSTPIP2	3	2	1.499999250000375
IGKV6D-41	3	2	1.499999250000375
STRBP	3	2	1.499999250000375
NAA30	3	2	1.499999250000375
IGHV4-31	3	2	1.499999250000375
PTGES3	3	2	1.499999250000375
NEUROD6	3	2	1.499999250000375
NEU1	3	2	1.499999250000375
STRA8	3	2	1.499999250000375
NECAP2	3	2	1.499999250000375
POLR1E	3	2	1.499999250000375
NDUFA12	3	2	1.499999250000375
NDUFA10	3	2	1.499999250000375
NARS2	3	2	1.499999250000375
PTF1A	3	2	1.499999250000375
POLR3F	3	2	1.499999250000375
ZNF391	3	2	1.499999250000375
STARD5	3	2	1.499999250000375
MRPL4	3	2	1.499999250000375
NME5	3	2	1.499999250000375
HOXC6	3	2	1.499999250000375
INTS9	3	2	1.499999250000375
INSIG1	3	2	1.499999250000375
SF3A2	3	2	1.499999250000375
HRSP12	3	2	1.499999250000375
ING3	3	2	1.499999250000375
NUBPL	3	2	1.499999250000375
PTPN1	3	2	1.499999250000375
NT5E	3	2	1.499999250000375
IMPA2	3	2	1.499999250000375
IMMP1L	3	2	1.499999250000375
MTX2	3	2	1.499999250000375
SUGT1	3	2	1.499999250000375
NOMO3	3	2	1.499999250000375
ZDHHC9	3	2	1.499999250000375
STX3	3	2	1.499999250000375
PNRC1	3	2	1.499999250000375
ZBED2	3	2	1.499999250000375
SLC28A3	3	2	1.499999250000375
KLHDC10	3	2	1.499999250000375
GINS4	3	2	1.499999250000375
SLA2	3	2	1.499999250000375
LMF1	3	2	1.499999250000375
LPAR5	3	2	1.499999250000375
SOX14	3	2	1.499999250000375
PEMT	3	2	1.499999250000375
PELO	3	2	1.499999250000375
KLRK1	3	2	1.499999250000375
TC2N	3	2	1.499999250000375
RAB39A	3	2	1.499999250000375
TCEAL3	3	2	1.499999250000375
LRRC42	3	2	1.499999250000375
GLIPR2	3	2	1.499999250000375
LY6E	3	2	1.499999250000375
LYNX1	3	2	1.499999250000375
GLMN	3	2	1.499999250000375
RAB33A	3	2	1.499999250000375
SLC16A7	3	2	1.499999250000375
PCGF5	3	2	1.499999250000375
LMAN2L	3	2	1.499999250000375
VMO1	3	2	1.499999250000375
MFAP5	3	2	1.499999250000375
LECT1	3	2	1.499999250000375
KRTAP5-5	3	2	1.499999250000375
KRTAP5-2	3	2	1.499999250000375
LCE1F	3	2	1.499999250000375
KRTAP10-2	3	2	1.499999250000375
GALNT7	3	2	1.499999250000375
KRTAP10-10	3	2	1.499999250000375
GARS	3	2	1.499999250000375
PGPEP1	3	2	1.499999250000375
LGALS12	3	2	1.499999250000375
GEMIN8	3	2	1.499999250000375
GATA1	3	2	1.499999250000375
GATA4	3	2	1.499999250000375
SPOCK2	3	2	1.499999250000375
GATM	3	2	1.499999250000375
LGALS9	3	2	1.499999250000375
GBP4	3	2	1.499999250000375
PRKAR2A	3	2	1.499999250000375
SPANXN2	3	2	1.499999250000375
LYPLAL1	3	2	1.499999250000375
PTCRA	3	2	1.499999250000375
GLRX2	3	2	1.499999250000375
PACSIN3	3	2	1.499999250000375
SRMS	3	2	1.499999250000375
MED7	3	2	1.499999250000375
ORAI3	3	2	1.499999250000375
GPR148	3	2	1.499999250000375
OR9A2	3	2	1.499999250000375
TAS2R60	3	2	1.499999250000375
OR8S1	3	2	1.499999250000375
TAS2R3	3	2	1.499999250000375
PRSS3	3	2	1.499999250000375
METTL20	3	2	1.499999250000375
OR6C76	3	2	1.499999250000375
SERPINB11	3	2	1.499999250000375
QPCT	3	2	1.499999250000375
WBP1L	3	2	1.499999250000375
GPT	3	2	1.499999250000375
ZDHHC1	3	2	1.499999250000375
METTL9	3	2	1.499999250000375
SLC25A16	3	2	1.499999250000375
KCTD17	3	2	1.499999250000375
MAP4K5	3	2	1.499999250000375
SH2D4A	3	2	1.499999250000375
GLYCTK	3	2	1.499999250000375
ZCCHC3	3	2	1.499999250000375
SIM2	3	2	1.499999250000375
GNB1	3	2	1.499999250000375
PRRT3	3	2	1.499999250000375
SNX10	3	2	1.499999250000375
SNTA1	3	2	1.499999250000375
SNX6	3	2	1.499999250000375
TBC1D26	3	2	1.499999250000375
PRR25	3	2	1.499999250000375
PAGR1	3	2	1.499999250000375
GLT6D1	3	2	1.499999250000375
MAF1	3	2	1.499999250000375
MCMBP	3	2	1.499999250000375
PLAC8	3	2	1.499999250000375
PCDHB2	25	17	1.4705881487889323
TRPM1	25	17	1.4705881487889323
ZIC1	22	15	1.4666665688888956
ATP1A3	22	15	1.4666665688888956
MGAM	22	15	1.4666665688888956
ATP9A	19	13	1.4615383491124347
L1CAM	19	13	1.4615383491124347
TICRR	19	13	1.4615383491124347
NLRP7	19	13	1.4615383491124347
ALK	19	13	1.4615383491124347
EFCAB6	19	13	1.4615383491124347
FLNA	32	22	1.454545388429755
GREB1	32	22	1.454545388429755
DGKH	16	11	1.4545453223140616
LENG8	16	11	1.4545453223140616
GTF2IRD1	16	11	1.4545453223140616
FGD5	16	11	1.4545453223140616
AGO2	16	11	1.4545453223140616
SYT10	13	9	1.4444442839506353
TMEM175	13	9	1.4444442839506353
PPP1R13L	13	9	1.4444442839506353
FAM120A	13	9	1.4444442839506353
DDX60L	13	9	1.4444442839506353
KIAA0922	13	9	1.4444442839506353
USP49	13	9	1.4444442839506353
TRPV4	13	9	1.4444442839506353
TGFBRAP1	13	9	1.4444442839506353
FBLN1	13	9	1.4444442839506353
FIGNL1	13	9	1.4444442839506353
CPN1	13	9	1.4444442839506353
FRMPD4	13	9	1.4444442839506353
WDR88	13	9	1.4444442839506353
LCMT2	13	9	1.4444442839506353
COPA	13	9	1.4444442839506353
DISC1	13	9	1.4444442839506353
KCNG2	13	9	1.4444442839506353
POLG	13	9	1.4444442839506353
NRP2	13	9	1.4444442839506353
PCDHGA6	23	16	1.4374999101562556
WISP1	20	14	1.4285713265306197
RALGAPA2	20	14	1.4285713265306197
RNF214	10	7	1.428571224489825
FAM83G	10	7	1.428571224489825
ZBTB40	10	7	1.428571224489825
MGAT3	10	7	1.428571224489825
GPR114	10	7	1.428571224489825
FAM65A	10	7	1.428571224489825
TBC1D31	10	7	1.428571224489825
PAN3	10	7	1.428571224489825
CD44	10	7	1.428571224489825
YME1L1	10	7	1.428571224489825
SLITRK3	10	7	1.428571224489825
RALGDS	10	7	1.428571224489825
GATAD2A	10	7	1.428571224489825
USP35	10	7	1.428571224489825
L3MBTL2	10	7	1.428571224489825
CADPS2	10	7	1.428571224489825
BMPR1B	10	7	1.428571224489825
ARHGAP17	10	7	1.428571224489825
HOXD3	10	7	1.428571224489825
MRGPRX1	10	7	1.428571224489825
ZFP64	27	19	1.4210525567867074
MUC5B	68	48	1.4166666371527785
BRD4	17	12	1.416666548611121
ZCCHC11	17	12	1.416666548611121
COL18A1	17	12	1.416666548611121
HGFAC	17	12	1.416666548611121
CUX2	24	17	1.411764622837375
NRXN1	52	37	1.4054053674214766
ZNF831	35	25	1.3999999440000022
ITGAX	21	15	1.399999906666673
KIF1B	21	15	1.399999906666673
COL17A1	21	15	1.399999906666673
PRR12	21	15	1.399999906666673
MMRN2	14	10	1.399999860000014
ZBTB46	14	10	1.399999860000014
TMEM200C	14	10	1.399999860000014
SIN3B	14	10	1.399999860000014
SMOC2	14	10	1.399999860000014
GALNT14	14	10	1.399999860000014
ASXL2	14	10	1.399999860000014
TRIM35	14	10	1.399999860000014
B4GALNT2	7	5	1.399999720000056
AARD	7	5	1.399999720000056
PHF14	7	5	1.399999720000056
ACP5	7	5	1.399999720000056
PRDM8	7	5	1.399999720000056
SLC5A8	7	5	1.399999720000056
PITRM1	7	5	1.399999720000056
ACOT11	7	5	1.399999720000056
POMT2	7	5	1.399999720000056
SHH	7	5	1.399999720000056
ZYG11B	7	5	1.399999720000056
LRRC1	7	5	1.399999720000056
LEMD3	7	5	1.399999720000056
TRABD	7	5	1.399999720000056
OLFM2	7	5	1.399999720000056
PON3	7	5	1.399999720000056
PIWIL1	7	5	1.399999720000056
OIT3	7	5	1.399999720000056
PRKAR1B	7	5	1.399999720000056
MPHOSPH9	7	5	1.399999720000056
ABHD8	7	5	1.399999720000056
MTHFD1	7	5	1.399999720000056
ADAM15	7	5	1.399999720000056
RNF139	7	5	1.399999720000056
MISP	7	5	1.399999720000056
USP5	7	5	1.399999720000056
MTMR2	7	5	1.399999720000056
SLC35G5	7	5	1.399999720000056
SLC2A14	7	5	1.399999720000056
CATSPER4	7	5	1.399999720000056
CBX2	7	5	1.399999720000056
SLC29A2	7	5	1.399999720000056
NDE1	7	5	1.399999720000056
TRIM36	7	5	1.399999720000056
AMZ1	7	5	1.399999720000056
MMP14	7	5	1.399999720000056
SLC26A6	7	5	1.399999720000056
MTNR1A	7	5	1.399999720000056
TSR1	7	5	1.399999720000056
SLC35F3	7	5	1.399999720000056
OR7D2	7	5	1.399999720000056
MERTK	7	5	1.399999720000056
P2RX4	7	5	1.399999720000056
OR13A1	7	5	1.399999720000056
PLCXD1	7	5	1.399999720000056
SMG7	7	5	1.399999720000056
MMP20	7	5	1.399999720000056
MUTYH	7	5	1.399999720000056
RNF168	7	5	1.399999720000056
SHC4	7	5	1.399999720000056
OPRL1	7	5	1.399999720000056
PLCD3	7	5	1.399999720000056
SIAH3	7	5	1.399999720000056
ARID3B	7	5	1.399999720000056
USP43	7	5	1.399999720000056
EPN1	7	5	1.399999720000056
CWH43	7	5	1.399999720000056
KPNA6	7	5	1.399999720000056
IGLON5	7	5	1.399999720000056
GPR155	7	5	1.399999720000056
RALGPS1	7	5	1.399999720000056
RCBTB2	7	5	1.399999720000056
ZNF439	7	5	1.399999720000056
SUFU	7	5	1.399999720000056
DUS1L	7	5	1.399999720000056
VIL1	7	5	1.399999720000056
RC3H1	7	5	1.399999720000056
SUSD5	7	5	1.399999720000056
CRYGA	7	5	1.399999720000056
ITGB6	7	5	1.399999720000056
PSKH1	7	5	1.399999720000056
HPS6	7	5	1.399999720000056
DNAJC11	7	5	1.399999720000056
KLHL3	7	5	1.399999720000056
COMP	7	5	1.399999720000056
EIF4A2	7	5	1.399999720000056
RGMB	7	5	1.399999720000056
GLS2	7	5	1.399999720000056
IFT74	7	5	1.399999720000056
RABEP2	7	5	1.399999720000056
RAPGEF3	7	5	1.399999720000056
SGCZ	7	5	1.399999720000056
FAM118A	7	5	1.399999720000056
HSPA12B	7	5	1.399999720000056
FSCN1	7	5	1.399999720000056
TLR7	7	5	1.399999720000056
CYTH3	7	5	1.399999720000056
GLIS3	18	13	1.384615278106517
FAM69B	11	8	1.3749998281250215
PCK2	11	8	1.3749998281250215
LUZP2	11	8	1.3749998281250215
PLA2G4B	11	8	1.3749998281250215
ZNF418	11	8	1.3749998281250215
SLC39A4	11	8	1.3749998281250215
MROH9	11	8	1.3749998281250215
MAP2K3	11	8	1.3749998281250215
CHRNA2	11	8	1.3749998281250215
PIGO	11	8	1.3749998281250215
SLC6A9	11	8	1.3749998281250215
E4F1	11	8	1.3749998281250215
VLDLR	11	8	1.3749998281250215
PYGB	11	8	1.3749998281250215
ANKEF1	11	8	1.3749998281250215
BCL6B	11	8	1.3749998281250215
GPR56	11	8	1.3749998281250215
LHX4	11	8	1.3749998281250215
NEDD9	11	8	1.3749998281250215
SLC6A4	11	8	1.3749998281250215
NFAT5	11	8	1.3749998281250215
TNRC18	26	19	1.368420980609422
OBSCN	127	93	1.365591383165684
NTNG2	15	11	1.3636362396694328
AGBL5	15	11	1.3636362396694328
ALPP	15	11	1.3636362396694328
ATP11A	15	11	1.3636362396694328
ADAMTS7	15	11	1.3636362396694328
PCDHGB2	15	11	1.3636362396694328
IGFN1	15	11	1.3636362396694328
PCDHA8	34	25	1.359999945600002
LOXL2	19	14	1.3571427602040886
ADAMTS17	19	14	1.3571427602040886
AFAP1	19	14	1.3571427602040886
MTUS1	23	17	1.3529410968858178
ARHGAP32	23	17	1.3529410968858178
PPP2R3B	16	12	1.3333332222222316
SLC14A2	16	12	1.3333332222222316
CLSTN1	16	12	1.3333332222222316
LMO7	16	12	1.3333332222222316
KIAA0368	12	9	1.3333331851852017
SSTR3	12	9	1.3333331851852017
ATP2A1	12	9	1.3333331851852017
OR5T2	12	9	1.3333331851852017
ZBTB7C	12	9	1.3333331851852017
KCNC2	12	9	1.3333331851852017
ESYT1	12	9	1.3333331851852017
PHKB	12	9	1.3333331851852017
KIAA1211L	12	9	1.3333331851852017
VILL	12	9	1.3333331851852017
CCNA1	12	9	1.3333331851852017
SLC7A2	12	9	1.3333331851852017
PPP2R2C	12	9	1.3333331851852017
ITGA9	12	9	1.3333331851852017
MVP	12	9	1.3333331851852017
DDX11	8	6	1.3333331111111482
SYT9	8	6	1.3333331111111482
STON2	8	6	1.3333331111111482
TMEM237	8	6	1.3333331111111482
WDR24	8	6	1.3333331111111482
POLR1B	8	6	1.3333331111111482
RPS6KA1	8	6	1.3333331111111482
CCDC13	8	6	1.3333331111111482
OR1C1	8	6	1.3333331111111482
EGR3	8	6	1.3333331111111482
MYOD1	8	6	1.3333331111111482
EFTUD1	8	6	1.3333331111111482
CAPN1	8	6	1.3333331111111482
DNM3	8	6	1.3333331111111482
NMD3	8	6	1.3333331111111482
UBAP2	8	6	1.3333331111111482
HOXB5	8	6	1.3333331111111482
SMAP2	8	6	1.3333331111111482
ZBTB17	8	6	1.3333331111111482
C19orf47	8	6	1.3333331111111482
SMC5	8	6	1.3333331111111482
ELAVL3	8	6	1.3333331111111482
HS6ST2	8	6	1.3333331111111482
C1RL	8	6	1.3333331111111482
SSTR5	8	6	1.3333331111111482
SEC23IP	8	6	1.3333331111111482
PLEKHG5	8	6	1.3333331111111482
SCYL1	8	6	1.3333331111111482
ACSM3	8	6	1.3333331111111482
GPBP1	8	6	1.3333331111111482
CCT6A	8	6	1.3333331111111482
CLEC12A	8	6	1.3333331111111482
PFKFB3	8	6	1.3333331111111482
ZSCAN25	8	6	1.3333331111111482
CHST12	8	6	1.3333331111111482
RALY	8	6	1.3333331111111482
KCTD19	8	6	1.3333331111111482
AGAP3	8	6	1.3333331111111482
FAM65C	8	6	1.3333331111111482
RGS20	8	6	1.3333331111111482
MAPK4	8	6	1.3333331111111482
MAP6	8	6	1.3333331111111482
ZNF280C	8	6	1.3333331111111482
PRRT2	8	6	1.3333331111111482
ZSWIM2	8	6	1.3333331111111482
MANBA	8	6	1.3333331111111482
BHLHB9	8	6	1.3333331111111482
CYP2A7	8	6	1.3333331111111482
CLGN	8	6	1.3333331111111482
PCMTD2	8	6	1.3333331111111482
SCNN1G	8	6	1.3333331111111482
FCHSD2	8	6	1.3333331111111482
KCNQ4	8	6	1.3333331111111482
ACVR2B	8	6	1.3333331111111482
TRIM24	8	6	1.3333331111111482
CLPTM1	8	6	1.3333331111111482
GCFC2	8	6	1.3333331111111482
CPEB1	8	6	1.3333331111111482
SERINC2	4	3	1.333332888889037
FBXW5	4	3	1.333332888889037
IBA57	4	3	1.333332888889037
NKX6-1	4	3	1.333332888889037
RPL13A	4	3	1.333332888889037
HTR4	4	3	1.333332888889037
PODXL2	4	3	1.333332888889037
ATP6V1B2	4	3	1.333332888889037
PCSK9	4	3	1.333332888889037
FCRL4	4	3	1.333332888889037
ACSF2	4	3	1.333332888889037
AMIGO2	4	3	1.333332888889037
ACRBP	4	3	1.333332888889037
BCL2	4	3	1.333332888889037
GAB1	4	3	1.333332888889037
GALNT9	4	3	1.333332888889037
NDUFS7	4	3	1.333332888889037
FRZB	4	3	1.333332888889037
RCOR2	4	3	1.333332888889037
FKBP5	4	3	1.333332888889037
ZWILCH	4	3	1.333332888889037
NEK6	4	3	1.333332888889037
ZNF563	4	3	1.333332888889037
IDUA	4	3	1.333332888889037
ZNF565	4	3	1.333332888889037
B3GNT9	4	3	1.333332888889037
ADH1A	4	3	1.333332888889037
ZC4H2	4	3	1.333332888889037
NEUROG1	4	3	1.333332888889037
GLIS2	4	3	1.333332888889037
GGA2	4	3	1.333332888889037
ASNA1	4	3	1.333332888889037
HSDL2	4	3	1.333332888889037
SERPINB12	4	3	1.333332888889037
TAS2R7	4	3	1.333332888889037
FAM209A	4	3	1.333332888889037
AP5M1	4	3	1.333332888889037
ZDHHC19	4	3	1.333332888889037
ERGIC1	4	3	1.333332888889037
ANKZF1	4	3	1.333332888889037
FAM179A	4	3	1.333332888889037
ETS2	4	3	1.333332888889037
THEMIS2	4	3	1.333332888889037
TADA2A	4	3	1.333332888889037
AKR1E2	4	3	1.333332888889037
OR2F1	4	3	1.333332888889037
TAF9B	4	3	1.333332888889037
ALKBH8	4	3	1.333332888889037
GSTCD	4	3	1.333332888889037
RASSF1	4	3	1.333332888889037
SLC25A52	4	3	1.333332888889037
GRHL2	4	3	1.333332888889037
AMT	4	3	1.333332888889037
AMMECR1	4	3	1.333332888889037
OGFR	4	3	1.333332888889037
APOF	4	3	1.333332888889037
NOL9	4	3	1.333332888889037
HSD17B12	4	3	1.333332888889037
ADPRHL1	4	3	1.333332888889037
FARSB	4	3	1.333332888889037
EIF3H	4	3	1.333332888889037
AEBP2	4	3	1.333332888889037
PBX3	4	3	1.333332888889037
FAM118B	4	3	1.333332888889037
SERPINA12	4	3	1.333332888889037
GNAI2	4	3	1.333332888889037
NSUN5	4	3	1.333332888889037
SLC22A2	4	3	1.333332888889037
PLEKHA2	4	3	1.333332888889037
GNPAT	4	3	1.333332888889037
PANX1	4	3	1.333332888889037
AGPAT1	4	3	1.333332888889037
HOXC13	4	3	1.333332888889037
NXF5	4	3	1.333332888889037
GPC2	4	3	1.333332888889037
HOXB4	4	3	1.333332888889037
TGS1	4	3	1.333332888889037
FAM3D	4	3	1.333332888889037
BEST1	4	3	1.333332888889037
IGHV4OR15-8	4	3	1.333332888889037
PRSS53	4	3	1.333332888889037
TMEM82	4	3	1.333332888889037
CCDC82	4	3	1.333332888889037
CCHCR1	4	3	1.333332888889037
TRIM25	4	3	1.333332888889037
METTL15	4	3	1.333332888889037
WARS	4	3	1.333332888889037
CCNJ	4	3	1.333332888889037
MCOLN3	4	3	1.333332888889037
CD200R1	4	3	1.333332888889037
DEGS2	4	3	1.333332888889037
CD247	4	3	1.333332888889037
MAS1L	4	3	1.333332888889037
MARCH7	4	3	1.333332888889037
CD40LG	4	3	1.333332888889037
CD96	4	3	1.333332888889037
CTDSPL	4	3	1.333332888889037
CDC123	4	3	1.333332888889037
RNF39	4	3	1.333332888889037
SH3D19	4	3	1.333332888889037
CCDC27	4	3	1.333332888889037
KCNK6	4	3	1.333332888889037
MKLN1	4	3	1.333332888889037
DEDD2	4	3	1.333332888889037
CALML5	4	3	1.333332888889037
JAZF1	4	3	1.333332888889037
PPM1K	4	3	1.333332888889037
DDX39A	4	3	1.333332888889037
ZNF101	4	3	1.333332888889037
CAPSL	4	3	1.333332888889037
SH3GL2	4	3	1.333332888889037
JUNB	4	3	1.333332888889037
RNMTL1	4	3	1.333332888889037
KCNJ5	4	3	1.333332888889037
ECI2	4	3	1.333332888889037
DAND5	4	3	1.333332888889037
KCNK16	4	3	1.333332888889037
KIAA1456	4	3	1.333332888889037
MAGEH1	4	3	1.333332888889037
MAGEB16	4	3	1.333332888889037
KRT19	4	3	1.333332888889037
SPANXN1	4	3	1.333332888889037
YWHAE	4	3	1.333332888889037
CLDN14	4	3	1.333332888889037
TNFRSF25	4	3	1.333332888889037
SPAST	4	3	1.333332888889037
CLEC11A	4	3	1.333332888889037
CLEC4M	4	3	1.333332888889037
KRT38	4	3	1.333332888889037
CPM	4	3	1.333332888889037
KRT81	4	3	1.333332888889037
SPATA5L1	4	3	1.333332888889037
CNOT2	4	3	1.333332888889037
PROC	4	3	1.333332888889037
LCE1C	4	3	1.333332888889037
VRK3	4	3	1.333332888889037
CHTOP	4	3	1.333332888889037
TPPP	4	3	1.333332888889037
PRR16	4	3	1.333332888889037
LNP1	4	3	1.333332888889037
KLF6	4	3	1.333332888889037
M6PR	4	3	1.333332888889037
KLHDC4	4	3	1.333332888889037
KLHL21	4	3	1.333332888889037
GALNT12	4	3	1.333332888889037
CDK5R2	4	3	1.333332888889037
LUC7L	4	3	1.333332888889037
LRRTM2	4	3	1.333332888889037
SOST	4	3	1.333332888889037
SFXN2	4	3	1.333332888889037
SOX2	4	3	1.333332888889037
RNASE11	4	3	1.333332888889037
TRAF3IP2	4	3	1.333332888889037
PRG3	4	3	1.333332888889037
CRTAM	4	3	1.333332888889037
MKNK1	4	3	1.333332888889037
CDK17	4	3	1.333332888889037
DNAJC12	4	3	1.333332888889037
ZNF775	4	3	1.333332888889037
IGSF5	4	3	1.333332888889037
DPF2	4	3	1.333332888889037
MORF4L1	4	3	1.333332888889037
SSBP3	4	3	1.333332888889037
PPIAL4G	4	3	1.333332888889037
C10orf120	4	3	1.333332888889037
C3orf36	4	3	1.333332888889037
